Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-13 00:00:00+07:00,159.06603285251782,163.25196838378906,150.69413162346217,163.25196838378906,49159999,0.0,0.0
2015-01-14 00:00:00+07:00,164.92637434195893,167.43793285187286,129.76440437058602,131.43878173828125,39330054,0.0,0.0
2015-01-15 00:00:00+07:00,107.99746704101562,131.43878005507446,107.16027836788906,107.99746704101562,31609840,0.0,0.0
2015-01-16 00:00:00+07:00,106.32308897978017,106.32308897978017,96.27680988656127,97.9511947631836,6197896,0.0,0.0
2015-01-19 00:00:00+07:00,97.95119542186814,131.43878005507446,93.76524451460654,107.99746704101562,21221644,0.0,0.0
2015-01-20 00:00:00+07:00,108.8346468900139,116.36935187888064,99.62556469064971,100.46275329589844,9853205,0.0,0.0
2015-01-21 00:00:00+07:00,102.13713050639589,112.18340885263702,98.78837608540098,100.46275329589844,11204789,0.0,0.0
2015-01-22 00:00:00+07:00,102.13713820976285,103.81151554654487,98.78838353619884,99.62557220458984,3525310,0.0,0.0
2015-01-23 00:00:00+07:00,100.46275272736332,102.1371299283852,96.27680218318046,97.1139907836914,1625395,0.0,0.0
2015-01-26 00:00:00+07:00,98.78837527752252,99.62556387592483,93.76523614548054,95.43961334228516,1626339,0.0,0.0
2015-01-27 00:00:00+07:00,95.43962102657454,97.95119456562811,93.76524369495799,96.27680969238281,1440256,0.0,0.0
2015-01-28 00:00:00+07:00,94.60243236076627,97.95119456562811,93.76524369495799,96.27680969238281,1673451,0.0,0.0
2015-01-29 00:00:00+07:00,94.60243225097656,97.11399824548661,93.76524358613987,94.60243225097656,686595,0.0,0.0
2015-01-30 00:00:00+07:00,95.4396208589492,97.95119439359156,93.76524353027344,93.76524353027344,1239768,0.0,0.0
2015-02-02 00:00:00+07:00,93.76524326634231,94.60243192832367,88.74210375282547,91.25366973876953,3294241,0.0,0.0
2015-02-03 00:00:00+07:00,91.25366994028141,96.27680946489065,89.57929261262124,92.92805480957031,2112328,0.0,0.0
2015-02-04 00:00:00+07:00,102.13713736145071,102.13713736145071,90.4164810180664,90.4164810180664,2170539,0.0,0.0
2015-02-05 00:00:00+07:00,90.41648083519004,91.25366949493437,87.90491485595703,87.90491485595703,1170459,0.0,0.0
2015-02-06 00:00:00+07:00,87.90491497559577,94.6024318042945,87.90491497559577,89.57929229736328,1592925,0.0,0.0
2015-02-09 00:00:00+07:00,89.5792845356097,90.41647312395379,87.90490735892153,88.74209594726562,183957,0.0,0.0
2015-02-10 00:00:00+07:00,88.74209594726562,90.41647312395379,87.90490735892153,88.74209594726562,308052,0.0,0.0
2015-02-11 00:00:00+07:00,88.74210351570137,90.41648083519004,87.06772619621269,87.90491485595703,709855,0.0,0.0
2015-02-12 00:00:00+07:00,88.74209567745682,91.25366143485299,87.06771850585938,87.06771850585938,1669200,0.0,0.0
2015-02-13 00:00:00+07:00,87.06771850585938,89.57928426325554,86.23052992006066,87.06771850585938,170851,0.0,0.0
2015-02-16 00:00:00+07:00,87.9049070916581,88.74209567745682,84.55614520683518,87.06771850585938,728865,0.0,0.0
2015-02-17 00:00:00+07:00,85.39334854183983,91.25366913706796,84.55615234375,84.55615234375,3605128,0.0,0.0
2015-02-18 00:00:00+07:00,86.23053735179909,87.90491466770196,84.55615249426755,85.39334869384766,95403,0.0,0.0
2015-02-20 00:00:00+07:00,86.23053735179909,86.23053735179909,82.88177517836468,85.39334869384766,364964,0.0,0.0
2015-02-23 00:00:00+07:00,85.39334854183983,85.39334854183983,83.71896368728885,84.55615234375,152786,0.0,0.0
2015-02-24 00:00:00+07:00,85.39334054887372,85.39334054887372,82.88176727294922,82.88176727294922,799709,0.0,0.0
2015-02-25 00:00:00+07:00,83.71896362304688,87.06772578795051,82.04458631140939,83.71896362304688,329069,0.0,0.0
2015-02-26 00:00:00+07:00,82.88177503082768,87.06772585476216,79.53302040498303,84.55615234375,3987685,0.0,0.0
2015-02-27 00:00:00+07:00,85.39334834124756,87.90491430473128,81.20739752714604,82.04458618164062,557069,0.0,0.0
2015-03-02 00:00:00+07:00,86.23053692543822,86.23053692543822,81.2073974609375,81.2073974609375,205801,0.0,0.0
2015-03-03 00:00:00+07:00,81.2073974609375,82.88177476856153,81.2073974609375,81.2073974609375,420340,0.0,0.0
2015-03-04 00:00:00+07:00,81.2073974609375,82.88177476856153,81.2073974609375,81.2073974609375,314901,0.0,0.0
2015-03-05 00:00:00+07:00,81.2073974609375,82.0445861147495,79.53302015331347,81.2073974609375,156801,0.0,0.0
2015-03-06 00:00:00+07:00,83.7189633526953,84.55615200581052,77.85863523926004,80.37020874023438,1198914,0.0,0.0
2015-03-09 00:00:00+07:00,79.53302001953125,80.37020867193503,78.69582382549885,79.53302001953125,226228,0.0,0.0
2015-03-10 00:00:00+07:00,79.5330202181569,85.39334834124756,78.69582402203368,82.04458618164062,2210447,0.0,0.0
2015-03-11 00:00:00+07:00,80.37020867193503,82.0445859767426,78.69582382549885,79.53302001953125,292585,0.0,0.0
2015-03-12 00:00:00+07:00,79.53302001953125,81.20739732433881,79.53302001953125,79.53302001953125,132005,0.0,0.0
2015-03-13 00:00:00+07:00,79.53302008711914,81.2073973933496,78.69582389237527,80.37020874023438,224693,0.0,0.0
2015-03-16 00:00:00+07:00,79.53301215124678,80.37020072082662,78.69581604003906,78.69581604003906,103432,0.0,0.0
2015-03-17 00:00:00+07:00,78.69582389237527,80.37020874023438,78.69582389237527,80.37020874023438,153140,0.0,0.0
2015-03-18 00:00:00+07:00,79.53301215124678,80.37020072082662,78.69581604003906,78.69581604003906,12161,0.0,0.0
2015-03-19 00:00:00+07:00,78.69582382549885,80.37020867193503,78.69582382549885,79.53302001953125,283375,0.0,0.0
2015-03-20 00:00:00+07:00,79.53301215124678,80.37020072082662,78.69581604003906,78.69581604003906,48173,0.0,0.0
2015-03-23 00:00:00+07:00,79.53301215124678,79.53301215124678,77.85862747045923,78.69581604003906,287862,0.0,0.0
2015-03-24 00:00:00+07:00,78.69581604003906,78.69581604003906,77.85862747045923,78.69581604003906,681990,0.0,0.0
2015-03-25 00:00:00+07:00,80.37020867193503,82.0445859767426,77.85863517309507,79.53302001953125,472056,0.0,0.0
2015-03-26 00:00:00+07:00,78.69582352647265,78.69582352647265,77.02144622802734,77.02144622802734,272276,0.0,0.0
2015-03-27 00:00:00+07:00,77.858642578125,81.20740504786501,77.858642578125,77.858642578125,394010,0.0,0.0
2015-03-30 00:00:00+07:00,77.85863517309507,81.20739732433881,77.02144652069128,79.53302001953125,320450,0.0,0.0
2015-03-31 00:00:00+07:00,79.53302758380967,79.53302758380967,77.858642578125,77.858642578125,898418,0.0,0.0
2015-04-01 00:00:00+07:00,77.858642578125,77.858642578125,77.858642578125,77.858642578125,184548,0.0,0.0
2015-04-02 00:00:00+07:00,79.53302758380967,79.53302758380967,77.858642578125,77.858642578125,166719,0.0,0.0
2015-04-06 00:00:00+07:00,78.69581604003906,78.69581604003906,77.0214389008794,78.69581604003906,214538,0.0,0.0
2015-04-07 00:00:00+07:00,79.53301215124678,85.3933396799335,78.69581604003906,78.69581604003906,2293098,0.0,0.0
2015-04-08 00:00:00+07:00,80.37020874023438,83.7189633526953,78.69582389237527,80.37020874023438,1973829,0.0,0.0
2015-04-09 00:00:00+07:00,78.69581604003906,80.37020072082662,77.85862747045923,78.69581604003906,1778299,0.0,0.0
2015-04-10 00:00:00+07:00,78.69582382549885,79.53302001953125,77.85863517309507,79.53302001953125,135784,0.0,0.0
2015-04-13 00:00:00+07:00,77.858642578125,79.53302758380967,77.858642578125,77.858642578125,166010,0.0,0.0
2015-04-14 00:00:00+07:00,77.858642578125,79.53302758380967,77.02145384609733,77.858642578125,429314,0.0,0.0
2015-04-15 00:00:00+07:00,77.858642578125,78.69583131015267,77.02145384609733,77.858642578125,115003,0.0,0.0
2015-04-16 00:00:00+07:00,77.02145384609733,78.69583131015267,77.02145384609733,77.858642578125,572772,0.0,0.0
2015-04-17 00:00:00+07:00,77.858642578125,78.69583131015267,77.858642578125,77.858642578125,136964,0.0,0.0
2015-04-20 00:00:00+07:00,77.858642578125,77.858642578125,77.858642578125,77.858642578125,44277,0.0,0.0
2015-04-21 00:00:00+07:00,77.858642578125,79.53302758380967,77.858642578125,77.858642578125,169907,0.0,0.0
2015-04-22 00:00:00+07:00,77.85863517309507,83.71896328155015,77.85863517309507,79.53302001953125,6690143,0.0,0.0
2015-04-23 00:00:00+07:00,79.53301215124678,79.53301215124678,77.85862747045923,78.69581604003906,364846,0.0,0.0
2015-04-24 00:00:00+07:00,78.69582382549885,79.53302001953125,78.69582382549885,79.53302001953125,108863,0.0,0.0
2015-04-27 00:00:00+07:00,78.69583131015267,78.69583131015267,77.858642578125,77.858642578125,1855401,0.0,0.0
2015-04-28 00:00:00+07:00,77.85863523926004,80.37020874023438,77.85863523926004,80.37020874023438,380077,0.0,0.0
2015-04-29 00:00:00+07:00,78.69583131015267,80.37021631583734,77.02145384609733,77.858642578125,2358629,0.0,0.0
2015-04-30 00:00:00+07:00,77.85863487725,81.20739701576922,76.18425757880469,77.02144622802734,25271436,0.0,0.0
2015-05-04 00:00:00+07:00,77.85862684581632,80.3702000760339,75.34706115722656,75.34706115722656,15777527,0.0,0.0
2015-05-05 00:00:00+07:00,75.34706863716194,75.34706863716194,73.67269134521484,73.67269134521484,1404480,0.0,0.0
2015-05-06 00:00:00+07:00,73.67269134521484,76.18425728313548,72.8355026992413,73.67269134521484,1854457,0.0,0.0
2015-05-07 00:00:00+07:00,72.83550245925773,73.67269110247284,71.99830627441406,71.99830627441406,994530,0.0,0.0
2015-05-08 00:00:00+07:00,72.83550262451172,73.67269126962631,71.99830643776858,72.83550262451172,1052740,0.0,0.0
2015-05-11 00:00:00+07:00,73.67269126962631,74.50987991474089,71.99830643776858,72.83550262451172,562736,0.0,0.0
2015-05-12 00:00:00+07:00,71.99830643776858,72.83550262451172,71.99830643776858,72.83550262451172,187500,0.0,0.0
2015-05-13 00:00:00+07:00,72.83550262451172,72.83550262451172,71.99830643776858,72.83550262451172,139090,0.0,0.0
2015-05-15 00:00:00+07:00,72.83550262451172,72.83550262451172,71.16111779265398,72.83550262451172,111815,0.0,0.0
2015-05-18 00:00:00+07:00,72.83550277229156,74.50988006591797,71.99830658384978,74.50988006591797,183013,0.0,0.0
2015-05-19 00:00:00+07:00,72.8355026992413,74.50987999118838,71.99830651163919,73.67269134521484,189979,0.0,0.0
2015-05-20 00:00:00+07:00,74.50987999118838,74.50987999118838,72.8355026992413,73.67269134521484,107446,0.0,0.0
2015-05-21 00:00:00+07:00,74.50987991474089,74.50987991474089,72.83550262451172,72.83550262451172,325291,0.0,0.0
2015-05-22 00:00:00+07:00,73.67269134521484,74.50987999118838,72.8355026992413,73.67269134521484,19245,0.0,0.0
2015-05-25 00:00:00+07:00,73.67269110247284,73.67269110247284,71.16111763119895,71.99830627441406,1345561,0.0,0.0
