Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-21 00:00:00+07:00,1886.80617880234,1886.80617880234,1868.30807901016,1877.55712890625,14142000,0.0,0.0
2014-04-22 00:00:00+07:00,1859.0590291140702,1886.80617880234,1849.8099792179803,1877.55712890625,22739400,0.0,0.0
2014-04-23 00:00:00+07:00,1886.80617880234,1896.0552286984298,1868.30807901016,1877.55712890625,31710200,0.0,0.0
2014-04-24 00:00:00+07:00,1859.0587408447266,1886.8058862304688,1849.8096923828125,1849.8096923828125,23933000,0.0,0.0
2014-04-25 00:00:00+07:00,1849.8097636912128,1886.805958965037,1849.8097636912128,1868.307861328125,24552000,0.0,0.0
2014-04-28 00:00:00+07:00,1868.3077702052155,1877.556818572568,1838.7108154296875,1838.7108154296875,68588200,0.0,0.0
2014-04-29 00:00:00+07:00,1859.9439693478544,1865.661010237243,1831.3587649009098,1842.7928466796875,59589600,72.855,0.0
2014-04-30 00:00:00+07:00,1852.3215354848132,1854.2272160768757,1829.4533683800623,1835.17041015625,36245400,0.0,0.0
2014-05-02 00:00:00+07:00,1838.9815673828125,1848.5099692863505,1835.1702066213975,1838.9815673828125,32804000,0.0,0.0
2014-05-05 00:00:00+07:00,1838.9817322736012,1842.7930933767589,1808.4908434483393,1819.9249267578125,27482600,0.0,0.0
2014-05-06 00:00:00+07:00,1838.9814445463683,1840.8871247997843,1819.924642012209,1821.830322265625,8118000,0.0,0.0
2014-05-07 00:00:00+07:00,1819.9248039277263,1842.792969003258,1810.3964018129216,1837.075927734375,40279200,0.0,0.0
2014-05-08 00:00:00+07:00,1840.8872070312502,1858.0383300781252,1829.4531250000002,1852.3212890625,41312000,0.0,0.0
2014-05-09 00:00:00+07:00,1856.1323646161197,1856.1323646161197,1846.603964387084,1854.2266845703125,24937800,0.0,0.0
2014-05-12 00:00:00+07:00,1858.0386160822043,1859.9442967140835,1846.6045322909292,1850.4158935546875,30736600,0.0,0.0
2014-05-13 00:00:00+07:00,1858.0384930056468,1858.0384930056468,1840.8873684548255,1856.1328125,22337400,0.0,0.0
2014-05-14 00:00:00+07:00,1856.1328095466858,1892.3407390963646,1854.2271290440713,1890.43505859375,152903400,0.0,0.0
2014-05-16 00:00:00+07:00,1886.6231744111474,1924.736773894201,1884.7174944369947,1915.2083740234375,203206000,0.0,0.0
2014-05-19 00:00:00+07:00,1886.623779296875,1962.8510027028092,1865.661292860243,1886.623779296875,162291000,0.0,0.0
2014-05-20 00:00:00+07:00,1831.3587646484377,1886.6234932382447,1798.9621996130334,1831.3587646484375,120508600,0.0,0.0
2014-05-21 00:00:00+07:00,1833.2642822265627,1837.0756424806718,1804.679080320743,1833.2642822265625,68505600,0.0,0.0
2014-05-22 00:00:00+07:00,1852.3212890625002,1875.1894531250002,1838.9815266927085,1852.3212890625,68060000,0.0,0.0
2014-05-23 00:00:00+07:00,1865.661376953125,1865.661376953125,1856.1329735978998,1865.661376953125,34008600,0.0,0.0
2014-05-26 00:00:00+07:00,1861.849609375,1871.3780106512284,1852.3212080987719,1861.849609375,14849800,0.0,0.0
2014-05-28 00:00:00+07:00,1886.623779296875,1890.4351404671715,1861.8499316899463,1886.623779296875,60735200,0.0,0.0
2014-05-30 00:00:00+07:00,1819.9249267578125,1898.057829372546,1819.9249267578125,1819.9249267578125,79110800,0.0,0.0
2014-06-02 00:00:00+07:00,1821.830322265625,1837.0757642929523,1795.150798717802,1821.830322265625,38899400,0.0,0.0
2014-06-03 00:00:00+07:00,1869.4722900390627,1875.1893306813838,1814.2075638299568,1869.4722900390625,46015600,0.0,0.0
2014-06-04 00:00:00+07:00,1867.566650390625,1877.0950516681282,1865.6609701351244,1867.566650390625,30959600,0.0,0.0
