Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-21 00:00:00+07:00,1238.4364013671875,1238.4364013671875,1226.1136416376687,1238.4364013671875,102461269,0.0,0.0
2014-04-22 00:00:00+07:00,1244.5977721771173,1256.9205322265625,1235.3557228237178,1256.9205322265625,156262099,0.0,0.0
2014-04-23 00:00:00+07:00,1256.9206463212895,1263.0819855379277,1229.1944130095537,1235.3558349609375,112683196,0.0,0.0
2014-04-24 00:00:00+07:00,1256.9204995940981,1263.0818380914898,1232.2749801350603,1238.4364013671875,192180469,0.0,0.0
2014-04-25 00:00:00+07:00,1232.27490234375,1244.5976612953552,1229.194191922166,1232.27490234375,166418574,0.0,0.0
2014-04-28 00:00:00+07:00,1238.436685658594,1244.5980255703623,1204.5491093069816,1210.71044921875,212491220,0.0,0.0
2014-04-29 00:00:00+07:00,1224.2916140131636,1240.1092837533247,1217.9644781491556,1236.94580078125,128020211,46.78594,0.0
2014-04-30 00:00:00+07:00,1249.5999448703465,1265.4176140702689,1246.4363770463913,1252.763427734375,208462400,0.0,0.0
2014-05-02 00:00:00+07:00,1265.4176153223916,1274.9082338437213,1259.0905646281474,1271.7447509765625,155627388,0.0,0.0
2014-05-05 00:00:00+07:00,1268.5812740477131,1278.0718932490786,1259.0906548463477,1274.9083251953125,77978696,0.0,0.0
2014-05-06 00:00:00+07:00,1259.0903159701616,1274.9079820619015,1259.0903159701616,1268.5809326171875,36812685,0.0,0.0
2014-05-07 00:00:00+07:00,1271.7447092333066,1287.5623779296875,1262.2540060635695,1287.5623779296875,186565422,0.0,0.0
2014-05-08 00:00:00+07:00,1290.72608050421,1297.0531316518093,1271.7448421014792,1274.9083251953125,89721399,0.0,0.0
2014-05-09 00:00:00+07:00,1287.562402168175,1287.562402168175,1265.4175976084246,1281.2353515625,95212694,0.0,0.0
2014-05-12 00:00:00+07:00,1284.3990293566105,1290.72608050421,1274.9083251953125,1274.9083251953125,99616620,0.0,0.0
2014-05-13 00:00:00+07:00,1287.5624201921364,1287.5624201921364,1262.2540474953062,1271.7447509765625,109492591,0.0,0.0
2014-05-14 00:00:00+07:00,1278.071833793059,1338.17919921875,1274.9082658864627,1338.17919921875,264623870,0.0,0.0
2014-05-16 00:00:00+07:00,1357.1604131250187,1379.305218166036,1341.3426588271802,1363.487548828125,247752329,0.0,0.0
2014-05-19 00:00:00+07:00,1388.7958984375,1398.2865174537126,1347.669854380602,1388.7958984375,196334141,0.0,0.0
2014-05-20 00:00:00+07:00,1335.0155029296875,1372.9780592783707,1319.197749877756,1335.0155029296875,224385175,0.0,0.0
2014-05-21 00:00:00+07:00,1325.52490234375,1344.5061382853087,1312.8707167294035,1325.52490234375,113559361,0.0,0.0
2014-05-22 00:00:00+07:00,1366.6510009765625,1376.1416193578004,1335.0155780524606,1366.6510009765625,159253050,0.0,0.0
2014-05-23 00:00:00+07:00,1369.814697265625,1379.305316537222,1363.4876460712046,1369.814697265625,73599521,0.0,0.0
2014-05-26 00:00:00+07:00,1350.83349609375,1382.468922860924,1344.5063597643539,1350.83349609375,72206347,0.0,0.0
2014-05-28 00:00:00+07:00,1353.996826171875,1357.1603939787979,1338.1791570571127,1353.996826171875,115600996,0.0,0.0
2014-05-30 00:00:00+07:00,1290.7259521484375,1379.3051691656965,1290.7259521484375,1290.7259521484375,315048191,0.0,0.0
2014-06-02 00:00:00+07:00,1303.380126953125,1316.0343128412046,1297.0529915291233,1303.380126953125,164202586,0.0,0.0
2014-06-03 00:00:00+07:00,1309.707275390625,1312.8708433392783,1297.0530885559415,1309.707275390625,115929902,0.0,0.0
2014-06-04 00:00:00+07:00,1300.216552734375,1309.7071708629594,1290.7259346057904,1300.216552734375,160739726,0.0,0.0
2014-06-05 00:00:00+07:00,1293.8894212449727,1293.8894212449727,1265.417483682949,1284.3988037109375,184461086,0.0,0.0
2014-06-06 00:00:00+07:00,1274.9083251953125,1284.3990293566105,1268.5812740477131,1274.9083251953125,208275397,0.0,0.0
2014-06-09 00:00:00+07:00,1249.599853515625,1278.0717069699444,1249.599853515625,1249.599853515625,258611716,0.0,0.0
2014-06-10 00:00:00+07:00,1293.8895263671875,1293.8895263671875,1259.0905359418646,1293.8895263671875,259488982,0.0,0.0
2014-06-11 00:00:00+07:00,1300.216552734375,1300.216552734375,1278.0717487810368,1300.216552734375,140282123,0.0,0.0
2014-06-12 00:00:00+07:00,1284.3988037109375,1300.2164712810236,1271.744618678918,1284.3988037109375,124005141,0.0,0.0
2014-06-13 00:00:00+07:00,1287.5623779296875,1290.7259456529332,1278.0717597198743,1287.5623779296875,69381498,0.0,0.0
2014-06-16 00:00:00+07:00,1284.3988037109375,1290.7258537469884,1268.5810511809336,1284.3988037109375,96691670,0.0,0.0
2014-06-17 00:00:00+07:00,1287.5623779296875,1290.7259456529332,1274.9081919966286,1287.5623779296875,88185773,0.0,0.0
2014-06-18 00:00:00+07:00,1278.0718994140625,1287.5625186612074,1271.7448482359437,1278.0718994140625,96515667,0.0,0.0
2014-06-19 00:00:00+07:00,1271.7447509765625,1284.3989373249776,1268.581183149477,1271.7447509765625,86615496,0.0,0.0
2014-06-20 00:00:00+07:00,1265.41748046875,1297.0529004884852,1265.41748046875,1265.41748046875,131853777,0.0,0.0
2014-06-23 00:00:00+07:00,1255.9268798828125,1281.2352502236056,1255.9268798828125,1255.9268798828125,185597405,0.0,0.0
2014-06-24 00:00:00+07:00,1265.41748046875,1271.7446154486477,1246.4362454488924,1265.41748046875,130516704,0.0,0.0
2014-06-25 00:00:00+07:00,1274.9083251953125,1281.2354613028444,1262.2541379401812,1274.9083251953125,148129658,0.0,0.0
2014-06-26 00:00:00+07:00,1271.7447509765625,1284.3989373249776,1268.581183149477,1271.7447509765625,191767962,0.0,0.0
