Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-21 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-04-22 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-04-23 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-04-24 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-04-25 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-04-28 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-04-29 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-04-30 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-05-02 00:00:00+07:00,555.8469301111558,581.5014038085938,555.8469301111558,581.5014038085938,6400,0.0,0.0
2014-05-05 00:00:00+07:00,598.6043977389371,598.6043977389371,564.398432153855,585.7771606445312,38400,0.0,0.0
2014-05-06 00:00:00+07:00,555.8468991496502,594.3286075523183,555.8468991496502,592.1907348632812,10200,0.0,0.0
2014-05-07 00:00:00+07:00,549.4333325814509,590.0529174804688,549.4333325814509,590.0529174804688,15400,0.0,0.0
2014-05-08 00:00:00+07:00,592.1907348632812,592.1907348632812,592.1907348632812,592.1907348632812,200,0.0,0.0
2014-05-09 00:00:00+07:00,549.4333325814509,590.0529174804688,549.4333325814509,590.0529174804688,7600,0.0,0.0
2014-05-12 00:00:00+07:00,549.4333325814509,592.1907903698907,549.4333325814509,590.0529174804688,43600,0.0,0.0
2014-05-13 00:00:00+07:00,590.0529174804688,590.0529174804688,590.0529174804688,590.0529174804688,200,0.0,0.0
2014-05-14 00:00:00+07:00,549.4332942519077,592.1907490575036,549.4332942519077,551.5711669921875,6400,0.0,0.0
2014-05-16 00:00:00+07:00,553.7090621831762,596.4665187224177,553.7090621831762,560.1226806640625,17600,0.0,0.0
2014-05-19 00:00:00+07:00,560.1226806640625,560.1226806640625,560.1226806640625,560.1226806640625,0,0.0,0.0
2014-05-20 00:00:00+07:00,598.6044311523438,598.6044311523438,551.5712258475168,598.6044311523438,8600,0.0,0.0
2014-05-21 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-05-22 00:00:00+07:00,598.6044311523438,598.6044311523438,598.6044311523438,598.6044311523438,0,0.0,0.0
2014-05-23 00:00:00+07:00,596.4664916992188,596.4664916992188,555.846909827229,596.4664916992188,10000,0.0,0.0
2014-05-26 00:00:00+07:00,596.4664916992188,596.4664916992188,596.4664916992188,596.4664916992188,0,0.0,0.0
2014-05-28 00:00:00+07:00,594.3286743164062,594.3286743164062,594.3286743164062,594.3286743164062,200,0.0,0.0
2014-05-30 00:00:00+07:00,594.3286743164062,594.3286743164062,594.3286743164062,594.3286743164062,0,0.0,0.0
2014-06-02 00:00:00+07:00,587.9149780273438,587.9149780273438,557.9847609641336,587.9149780273438,10000,0.0,0.0
2014-06-03 00:00:00+07:00,587.9149780273438,587.9149780273438,587.9149780273438,587.9149780273438,0,0.0,0.0
2014-06-04 00:00:00+07:00,587.9149780273438,587.9149780273438,587.9149780273438,587.9149780273438,0,0.0,0.0
2014-06-05 00:00:00+07:00,587.9149780273438,587.9149780273438,587.9149780273438,587.9149780273438,0,0.0,0.0
