Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-21 00:00:00+07:00,1734.2012982938734,1734.2012982938734,1721.0301491929072,1725.4205322265625,38727200,0.0,0.0
2014-04-22 00:00:00+07:00,1734.2011737339387,1742.9819391705664,1707.8588774240561,1729.810791015625,115042000,0.0,0.0
2014-04-23 00:00:00+07:00,1729.8110302241162,1747.3725635258838,1725.4206468986742,1738.591796875,80303200,0.0,0.0
2014-04-24 00:00:00+07:00,1725.4205279000198,1738.5916769679588,1721.0301448773735,1734.2012939453125,69398000,0.0,0.0
2014-04-25 00:00:00+07:00,1734.201413549558,1756.1533301767677,1729.8110302241162,1738.591796875,71704000,0.0,0.0
2014-04-28 00:00:00+07:00,1756.1532201522436,1756.1532201522436,1707.859006598057,1712.2493896484375,116084400,0.0,0.0
2014-04-29 00:00:00+07:00,1738.5916835239955,1738.5916835239955,1707.8590022495814,1721.0301513671875,46608800,0.0,0.0
2014-04-30 00:00:00+07:00,1721.0301491929072,1729.810915260218,1716.6397661592518,1725.4205322265625,93242400,0.0,0.0
2014-05-02 00:00:00+07:00,1738.5916769679588,1751.7628260358981,1729.8109109226662,1734.2012939453125,86257200,0.0,0.0
2014-05-05 00:00:00+07:00,1734.2011737339387,1747.3723218888802,1716.6396428606838,1729.810791015625,56014400,0.0,0.0
2014-05-06 00:00:00+07:00,1738.5916769679588,1738.5916769679588,1725.4205279000198,1734.2012939453125,21791600,0.0,0.0
2014-05-07 00:00:00+07:00,1729.810781837406,1756.1530780075188,1729.810781837406,1751.7626953125,82346400,0.0,0.0
2014-05-08 00:00:00+07:00,1760.5439453125,1764.9343292160227,1747.3727936019327,1760.5439453125,43227200,0.0,0.0
2014-05-09 00:00:00+07:00,1773.7147238000155,1773.7147238000155,1747.3724259217975,1769.3243408203125,48956000,0.0,0.0
2014-05-12 00:00:00+07:00,1773.714608787594,1773.714608787594,1751.7626953125,1751.7626953125,70641200,0.0,0.0
2014-05-13 00:00:00+07:00,1769.3243408203125,1769.3243408203125,1756.1531918812034,1769.3243408203125,61065600,0.0,0.0
2014-05-14 00:00:00+07:00,1773.7147030587923,1817.6185323424259,1769.324320130429,1813.2281494140625,219808400,0.0,0.0
2014-05-16 00:00:00+07:00,1808.8377443709462,1861.5223388671875,1804.4473614962596,1861.5223388671875,202264800,0.0,0.0
2014-05-19 00:00:00+07:00,1865.912841796875,1901.035907054228,1830.789776539522,1865.912841796875,225986800,0.0,0.0
2014-05-20 00:00:00+07:00,1773.7148437499998,1870.3032758353959,1756.1533106435643,1773.71484375,210495200,0.0,0.0
2014-05-21 00:00:00+07:00,1782.4956054687498,1791.2763719981526,1760.5436891452432,1782.49560546875,69045200,0.0,0.0
2014-05-22 00:00:00+07:00,1822.009033203125,1830.7897996282002,1791.2763507153613,1822.009033203125,106400400,0.0,0.0
2014-05-23 00:00:00+07:00,1822.009033203125,1830.7897996282002,1808.837883565512,1822.009033203125,51238400,0.0,0.0
2014-05-26 00:00:00+07:00,1813.2281494140625,1835.1800640558793,1795.666617700609,1813.2281494140625,35746000,0.0,0.0
2014-05-28 00:00:00+07:00,1822.009033203125,1826.3994164156627,1804.4475003529744,1822.009033203125,79694000,0.0,0.0
2014-05-30 00:00:00+07:00,1786.8856201171875,1822.0086789892698,1764.933708322136,1786.8856201171875,247178400,0.0,0.0
2014-06-02 00:00:00+07:00,1791.2758789062502,1800.0566430185356,1778.104732737822,1791.27587890625,76876800,0.0,0.0
2014-06-03 00:00:00+07:00,1791.2758789062502,1795.666260962393,1769.3239686255363,1791.27587890625,126123600,0.0,0.0
2014-06-04 00:00:00+07:00,1782.4956054687498,1795.666755262854,1773.7148389393471,1782.49560546875,106749600,0.0,0.0
2014-06-05 00:00:00+07:00,1791.2758789062502,1791.2758789062502,1760.5432045132507,1791.27587890625,66263600,0.0,0.0
2014-06-06 00:00:00+07:00,1769.3243408203125,1786.8858727391246,1760.5435748609063,1769.3243408203125,107951200,0.0,0.0
